ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
56,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_15_19_bra_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Pessoas brancas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - branca,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
57,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_bra_fem_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Mulheres brancas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - branca e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
58,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_bra_mas_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Homens brancos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - branca e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
59,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_15_19_ind_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Pessoas indígenas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - indígena,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
60,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_ind_fem_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Mulheres indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - indígena e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
61,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_ind_mas_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Homens indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - indígena e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
62,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_15_19_neg_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Pessoas negras,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - preta ou parda,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
63,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_neg_fem_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Mulheres negras,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - preta ou parda e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
64,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_15_19_neg_mas_pct,pop_bas_mor_tot_15_19_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 15 a 19 anos de idade,População por faixa etária,Homens negros,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 15 a 19 anos de idade - preta ou parda e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_15_19_pct.md
65,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_20_59_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Homens de 20 a 59 anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
66,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_20_59_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Mulheres de 20 a 59 anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
67,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_tot_20_59_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Total de residentes,Total,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,sim,Pessoas de 20 a 59 anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
68,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_ama_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas amarelas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
69,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ama_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres amarelas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
70,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ama_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens amarelos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
71,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_bra_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas brancas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
72,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_bra_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres brancas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
73,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_bra_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens brancos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
74,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_ind_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas indígenas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
75,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ind_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
76,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ind_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
77,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_neg_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas negras,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
78,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_neg_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres negras,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda e sexo feminino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
79,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_neg_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens negros,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda e sexo masculino,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_20_59_pct.md
80,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_60_mais_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Homens de 60 ou mais anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_60_mais_pct.md
81,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_60_mais_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Mulheres de 60 ou mais anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_60_mais_pct.md
82,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_tot_60_mais_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Total de residentes,Total,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,sim,Pessoas de 60 ou mais anos de idade,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/pop_bas_mor_tot_60_mais_pct.md
